Fecha,Fondo,Tipo,Moneda,PatrimonioNeto,PatrimonioNeto_USD
2026-07-30,Novus Liquidez Plus,Renta Fija CP,ARS,13097063843.74,8801790.076738564
2026-07-30,Novus Renta Variable,Equity,ARS,11726452474.43,7880680.3002733635
2026-07-30,Novus Renta Balanceado,Renta Fija Mix,ARS,4068044475.44,2733900.8134081247
2026-07-30,Novus Low Volatility,Low Vol,ARS,113445.93,76.24054313499002
2026-07-30,Novus Renta Mixta,Mixto,ARS,17111707881.37,11499803.499719543
2026-07-30,Novus Estrategia,CER,ARS,7444676052.88,5003142.428605636
2026-07-30,Novus Gestion II,Renta Fija CP,ARS,1855878461.31,1247230.1287741566
2026-07-30,Novus Income Dolares,USD MEP,USD,1332037.93,1332037.93
2026-07-30,Novus Liquidez,Money Market,ARS,54534196051.45,36649324.71700462
2026-07-30,Novus Multiestrategia,Multi,ARS,5673125493.93,3812584.2763172
2026-07-30,Novus Valor,Dólar Linked,ARS,1706275405.1,1146690.4420696197
2026-07-30,Novus Retorno Total,Total Return,ARS,7332079571.66,4927472.751577103
2026-07-30,Novus Performance,House View ARS,ARS,42933580435.9,28853212.19688355
2026-07-30,Novus Balanceado,Renta Fija Mix,ARS,2734955.56,1838.0077394090806
2026-07-30,Novus Renta Fija,Renta Fija,ARS,2365224191.16,1589532.3610997403
2026-07-30,Novus Capital,House View USD,USD,36785808.63,36785808.63
2026-07-30,Novus Renta Dolar,USD MEP,USD,3895498.41,3895498.41
2026-07-30,Novus Gestión,Renta Fija CER,ARS,48388616492.07,32519230.993180208
2026-07-30,Novus Income,Renta Fija,ARS,7493560228.15,5035994.696406612
2026-07-30,Novus Ahorro Dolares,USD MEP,USD,3064350.6,3064350.6
2026-07-30,Novus PyME FCI Abierto PyMES,PyME,ARS,3160215807.34,2123800.9118121965
2026-07-31,Novus Gestion II,Renta Fija CP,ARS,1855004673.91,1249161.4459142678
2026-07-31,Novus Dolar MM,Money Market USDMEP,USD,5262571.14,5262571.14
2026-07-31,Novus Renta Balanceado,Renta Fija Mix,ARS,3778235872.81,2544266.6815153686
2026-07-31,Novus Renta Fija,Renta Fija,ARS,2369401006.22,1595556.2961692547
2026-07-31,Novus Liquidez Plus,Renta Fija CP,ARS,13623138899.61,9173831.271194618
2026-07-31,Novus Multiestrategia,Multi,ARS,5690267785.79,3831830.310138442
2026-07-31,Novus Balanceado,Renta Fija Mix,ARS,2735886.37,1842.347796678462
2026-07-31,Novus Capital,House View USD,USD,36929029.46,36929029.46
2026-07-31,Novus Performance,House View ARS,ARS,42983664898.93,28945230.031504937
2026-07-31,Novus Estrategia,CER,ARS,7046721243.99,4745267.018407743
2026-07-31,Novus Liquidez,Money Market,ARS,48111943548.65,32398616.464021444
2026-07-31,Novus Valor,Dólar Linked,ARS,1693272616.79,1140250.9654372195
2026-07-31,Novus Renta Capital,Pagarés/Cheques,ARS,17255493355.96,11619861.30474883
2026-07-31,Novus Income Dolares,USD MEP,USD,1329895.25,1329895.25
2026-07-31,Novus Renta Dolar,USD MEP,USD,3910147.53,3910147.53
2026-07-31,Novus PyME FCI Abierto PyMES,PyME,ARS,3163743173.34,2130466.8675473807
2026-07-31,Novus Income,Renta Fija,ARS,7490948166.8,5044409.739186845
2026-07-31,Novus Renta Mixta,Mixto,ARS,17036230829.24,11472209.765771814
2026-07-31,Novus Gestión,Renta Fija CER,ARS,48474312184.93,32642635.75735044
2026-07-31,Novus Retorno Total,Total Return,ARS,7339626987.4,4942509.951054058
2026-07-31,Novus Ahorro Dolares,USD MEP,USD,3079056.31,3079056.31
2026-07-31,Novus Low Volatility,Low Vol,ARS,113451.74,76.39848113221812
2026-07-31,Novus Renta Variable,Equity,ARS,11755592994.25,7916224.551243058
2026-08-03,Novus Ahorro Dolares,USD MEP,USD,3103892.62,3103892.62
2026-08-03,Novus Balanceado,Renta Fija Mix,ARS,2739021.02,1844.4586721827168
2026-08-03,Novus Multiestrategia,Multi,ARS,5687976616.79,3830287.4353300235
2026-08-03,Novus Renta Mixta,Mixto,ARS,17058476585.0,11487190.073272627
2026-08-03,Novus Income Dolares,USD MEP,USD,1334751.44,1334751.44
2026-08-03,Novus Capital,House View USD,USD,36972603.57,36972603.57
2026-08-03,Novus Renta Dolar,USD MEP,USD,3921235.82,3921235.82
2026-08-03,Novus Valor,Dólar Linked,ARS,1694421203.37,1141024.424444202
2026-08-03,Novus Low Volatility,Low Vol,ARS,113469.52,76.41045419666412
2026-08-03,Novus Renta Variable,Equity,ARS,11688139148.76,7870801.0844724
2026-08-03,Novus Estrategia,CER,ARS,7022179639.59,4728740.684825661
2026-08-03,Novus Income,Renta Fija,ARS,7517222853.1,5062103.131333545
2026-08-03,Novus Renta Fija,Renta Fija,ARS,2321543664.45,1563329.1287211974
2026-08-03,Novus Performance,House View ARS,ARS,42731588143.05,28775481.367641617
2026-08-03,Novus PyME FCI Abierto PyMES,PyME,ARS,3169616533.91,2134421.992666571
2026-08-03,Novus Retorno Total,Total Return,ARS,7366719123.92,4960753.814751122
2026-08-03,Novus Dolar MM,Money Market USDMEP,USD,5231024.98,5231024.98
2026-08-03,Novus Gestión,Renta Fija CER,ARS,48594398641.78,32723502.06145375
2026-08-03,Novus Renta Capital,Pagarés/Cheques,ARS,17311871229.46,11657826.204228241
2026-08-03,Novus Renta Balanceado,Renta Fija Mix,ARS,3622459642.08,2439366.8586984253
2026-08-03,Novus Liquidez,Money Market,ARS,49017848797.33,33008653.69261623
2026-08-03,Novus Gestion II,Renta Fija CP,ARS,1827840409.88,1230869.0115014808
2026-08-03,Novus Liquidez Plus,Renta Fija CP,ARS,13736091237.14,9249893.454353957
2026-08-04,Novus Renta Variable,Equity,ARS,11462173164.75,7718635.4326638775
2026-08-04,Novus Estrategia,CER,ARS,7029711223.47,4733812.458682562
2026-08-04,Novus Performance,House View ARS,ARS,42317861507.57,28496877.561700735
2026-08-04,Novus Liquidez Plus,Renta Fija CP,ARS,13881214885.73,9347619.820901016
2026-08-04,Novus Liquidez,Money Market,ARS,54850605594.88,36936436.20301616
2026-08-04,Novus Gestión,Renta Fija CER,ARS,48626727070.42,32745272.047929827
2026-08-04,Novus Valor,Dólar Linked,ARS,1692243623.04,1139558.0403256738
2026-08-04,Novus Renta Balanceado,Renta Fija Mix,ARS,3623479117.38,2440053.374079078
2026-08-04,Novus Retorno Total,Total Return,ARS,7347858596.85,4948053.122619815
2026-08-04,Novus PyME FCI Abierto PyMES,PyME,ARS,3171073878.38,2135403.3694528104
2026-08-04,Novus Gestion II,Renta Fija CP,ARS,1829452650.95,1231954.6957665875
2026-08-04,Novus Income,Renta Fija,ARS,7521670622.42,5065098.262307071
2026-08-04,Novus Renta Dolar,USD MEP,USD,3924319.07,3924319.07
2026-08-04,Novus Ahorro Dolares,USD MEP,USD,3094079.06,3094079.06
2026-08-04,Novus Income Dolares,USD MEP,USD,1336475.21,1336475.21
2026-08-04,Novus Low Volatility,Low Vol,ARS,113475.34,76.41437338873811
2026-08-04,Novus Renta Mixta,Mixto,ARS,16852235978.38,11348307.504406294
2026-08-04,Novus Renta Capital,Pagarés/Cheques,ARS,17319680080.72,11663084.690132923
2026-08-04,Novus Renta Fija,Renta Fija,ARS,2322676283.2,1564091.8349802806
2026-08-04,Novus Capital,House View USD,USD,36964909.35,36964909.35
2026-08-04,Novus Balanceado,Renta Fija Mix,ARS,2739952.77,1845.0861132849418
2026-08-04,Novus Dolar MM,Money Market USDMEP,USD,5225301.66,5225301.66
2026-08-04,Novus Multiestrategia,Multi,ARS,5676420700.69,3822505.673339142
2026-08-05,Novus Renta Fija,Renta Fija,ARS,2322436971.74,1563930.6824755985
2026-08-05,Novus Ahorro Dolares,USD MEP,USD,3090030.41,3090030.41
2026-08-05,Novus Income,Renta Fija,ARS,7529017891.31,5070045.918320686
2026-08-05,Novus PyME FCI Abierto PyMES,PyME,ARS,3170486688.52,2135007.9553900533
2026-08-05,Novus Gestion II,Renta Fija CP,ARS,1799782024.43,1211974.475098581
2026-08-05,Novus Renta Mixta,Mixto,ARS,16751197480.03,11280268.108890455
2026-08-05,Novus Valor,Dólar Linked,ARS,1584288778.05,1066861.1721410162
2026-08-05,Novus Gestión,Renta Fija CER,ARS,48583175933.33,32715944.681727625
2026-08-05,Novus Dolar MM,Money Market USDMEP,USD,5231284.82,5231284.82
2026-08-05,Novus Liquidez,Money Market,ARS,55554630660.93,37410527.17531178
2026-08-05,Novus Performance,House View ARS,ARS,41923037834.38,28231003.02379802
2026-08-05,Novus Renta Capital,Pagarés/Cheques,ARS,17326544734.59,11667707.352854239
2026-08-05,Novus Liquidez Plus,Renta Fija CP,ARS,14622711408.78,9846944.098570453
2026-08-05,Novus Renta Variable,Equity,ARS,11335368117.61,7633244.825156269
2026-08-05,Novus Renta Balanceado,Renta Fija Mix,ARS,3571080705.84,2404768.247069154
2026-08-05,Novus Low Volatility,Low Vol,ARS,113481.04,76.41821177272811
2026-08-05,Novus Multiestrategia,Multi,ARS,5665531779.73,3815173.0663424334
2026-08-05,Novus Income Dolares,USD MEP,USD,1334533.92,1334533.92
2026-08-05,Novus Capital,House View USD,USD,37001365.27,37001365.27
2026-08-05,Novus Balanceado,Renta Fija Mix,ARS,2740874.42,1845.7067530400968
2026-08-05,Novus Estrategia,CER,ARS,6866100133.28,4623636.636020852
2026-08-05,Novus Retorno Total,Total Return,ARS,7339152513.32,4942190.439876455
2026-08-05,Novus Renta Dolar,USD MEP,USD,3916258.43,3916258.43
2026-08-06,Novus Renta Balanceado,Renta Fija Mix,ARS,3572240972.31,2405549.571322238
2026-08-06,Novus Gestión,Renta Fija CER,ARS,48582059491.43,32715192.868970655
2026-08-06,Novus Renta Dolar,USD MEP,USD,3882999.13,3882999.13
2026-08-06,Novus Liquidez,Money Market,ARS,48057254172.26,32361788.599677857
2026-08-06,Novus Capital,House View USD,USD,36906847.01,36906847.01
2026-08-06,Novus Renta Variable,Equity,ARS,11235204633.07,7565794.664552593
2026-08-06,Novus Estrategia,CER,ARS,6243518175.21,4204389.509649143
2026-08-06,Novus Balanceado,Renta Fija Mix,ARS,2741775.06,1846.313244646545
2026-08-06,Novus Liquidez Plus,Renta Fija CP,ARS,15430388045.65,10390834.111212358
2026-08-06,Novus Low Volatility,Low Vol,ARS,113486.86,76.42213096480212
2026-08-06,Novus Performance,House View ARS,ARS,41686656621.41,28071823.749517173
2026-08-06,Novus Dolar MM,Money Market USDMEP,USD,5815468.66,5815468.66
2026-08-06,Novus Income Dolares,USD MEP,USD,1329645.98,1329645.98
2026-08-06,Novus Renta Mixta,Mixto,ARS,16457109206.19,11082228.859424807
2026-08-06,Novus Valor,Dólar Linked,ARS,1580864875.74,1064555.5139287307
2026-08-06,Novus Renta Capital,Pagarés/Cheques,ARS,17327641380.01,11668445.834647717
2026-08-06,Novus Retorno Total,Total Return,ARS,7287129253.52,4907157.9403108535
2026-08-06,Novus Gestion II,Renta Fija CP,ARS,1796193764.98,1209558.1386731693
2026-08-06,Novus Multiestrategia,Multi,ARS,5680156746.44,3825021.529162424
2026-08-06,Novus Income,Renta Fija,ARS,7526554115.46,5068386.809938652
2026-08-06,Novus Ahorro Dolares,USD MEP,USD,3009765.9,3009765.9
2026-08-06,Novus PyME FCI Abierto PyMES,PyME,ARS,3172730988.29,2136519.268426181
2026-08-06,Novus Renta Fija,Renta Fija,ARS,2775268257.47,1868867.587268081
2026-08-07,Novus Renta Dolar,USD MEP,USD,3903022.19,3903022.19
2026-08-07,Novus Capital,House View USD,USD,36809056.76,36809056.76
2026-08-07,Novus Low Volatility,Low Vol,ARS,113492.76,76.42610402893212
2026-08-07,Novus Liquidez Plus,Renta Fija CP,ARS,14910187500.42,10040530.699914094
2026-08-07,Novus Renta Fija,Renta Fija,ARS,2778022806.29,1870722.5023716532
2026-08-07,Novus Valor,Dólar Linked,ARS,1783421996.72,1200957.6209866477
2026-08-07,Novus Renta Capital,Pagarés/Cheques,ARS,17351725852.06,11684664.33498532
2026-08-07,Novus PyME FCI Abierto PyMES,PyME,ARS,3175120951.33,2138128.6712102913
2026-08-07,Novus Dolar MM,Money Market USDMEP,USD,5179048.24,5179048.24
2026-08-07,Novus Retorno Total,Total Return,ARS,7297949241.32,4914444.127669364
2026-08-07,Novus Income Dolares,USD MEP,USD,1329910.73,1329910.73
2026-08-07,Novus Performance,House View ARS,ARS,41157166376.52,27715264.64796507
2026-08-07,Novus Liquidez,Money Market,ARS,53532429736.44,36048775.65721957
2026-08-07,Novus Ahorro Dolares,USD MEP,USD,3003780.89,3003780.89
2026-08-07,Novus Estrategia,CER,ARS,6323744243.98,4258413.800517109
2026-08-07,Novus Renta Balanceado,Renta Fija Mix,ARS,3581889802.38,2412047.1002455573
2026-08-07,Novus Renta Mixta,Mixto,ARS,16411443373.72,11051477.455873426
2026-08-07,Novus Gestión,Renta Fija CER,ARS,48709712840.74,32801154.72375335
2026-08-07,Novus Income,Renta Fija,ARS,7638600146.49,5143838.685666476
2026-08-07,Novus Gestion II,Renta Fija CP,ARS,1802071133.88,1213515.9630045877
2026-08-07,Novus Balanceado,Renta Fija Mix,ARS,2742719.25,1846.949062853478
2026-08-07,Novus Multiestrategia,Multi,ARS,5685436492.52,3828576.913868519
2026-08-07,Novus Renta Variable,Equity,ARS,11208194756.01,7547606.194433475
2026-08-10,Novus Performance,House View ARS,ARS,41205811853.44,27748022.54617484
2026-08-10,Novus Income Dolares,USD MEP,USD,1326059.57,1326059.57
2026-08-10,Novus Renta Fija,Renta Fija,ARS,2781528221.94,1873083.0517241543
2026-08-10,Novus Balanceado,Renta Fija Mix,ARS,2745551.17,1848.8560797638218
2026-08-10,Novus Multiestrategia,Multi,ARS,5705403278.95,3842022.561827231
2026-08-10,Novus Ahorro Dolares,USD MEP,USD,2959222.77,2959222.77
2026-08-10,Novus Estrategia,CER,ARS,6163375881.98,4150421.633288455
2026-08-10,Novus Renta Balanceado,Renta Fija Mix,ARS,3364356182.17,2265559.808122609
2026-08-10,Novus Low Volatility,Low Vol,ARS,113510.62,76.43813096543411
2026-08-10,Novus Gestion II,Renta Fija CP,ARS,1797644737.64,1210535.2246780943
2026-08-10,Novus Income,Renta Fija,ARS,9044732921.21,6090729.480455868
2026-08-10,Novus Renta Variable,Equity,ARS,11414795616.24,7686731.358332959
2026-08-10,Novus PyME FCI Abierto PyMES,PyME,ARS,3179462143.96,2141052.033366168
2026-08-10,Novus Liquidez,Money Market,ARS,51657485119.73,34786186.63986582
2026-08-10,Novus Valor,Dólar Linked,ARS,1670057104.47,1124617.6231900728
2026-08-10,Novus Dolar MM,Money Market USDMEP,USD,5733229.32,5733229.32
2026-08-10,Novus Gestión,Renta Fija CER,ARS,48699617705.34,32794356.652508397
2026-08-10,Novus Retorno Total,Total Return,ARS,7299874647.74,4915740.697700377
2026-08-10,Novus Liquidez Plus,Renta Fija CP,ARS,14702133103.46,9900426.723363152
2026-08-10,Novus Renta Dolar,USD MEP,USD,3894368.03,3894368.03
2026-08-10,Novus Capital,House View USD,USD,36706528.63,36706528.63
2026-08-10,Novus Renta Capital,Pagarés/Cheques,ARS,17376038131.57,11701036.241025947
2026-08-10,Novus Renta Mixta,Mixto,ARS,16466307300.63,11088422.862659369
2026-08-11,Novus Valor,Dólar Linked,ARS,1696906692.45,1142698.1545305166
2026-08-11,Novus Renta Balanceado,Renta Fija Mix,ARS,3561445328.66,2398279.777331378
2026-08-11,Novus Liquidez,Money Market,ARS,46259463797.06,31151155.302564908
2026-08-11,Novus Multiestrategia,Multi,ARS,5691712060.64,3832802.8858334245
2026-08-11,Novus Capital,House View USD,USD,36784261.27,36784261.27
2026-08-11,Novus Gestion II,Renta Fija CP,ARS,1792797092.31,1207270.8169195205
2026-08-11,Novus Renta Fija,Renta Fija,ARS,2783368970.01,1874322.612763016
2026-08-11,Novus Retorno Total,Total Return,ARS,7280782757.81,4902884.2056571925
2026-08-11,Novus Renta Variable,Equity,ARS,11004865291.28,7410683.990553668
2026-08-11,Novus PyME FCI Abierto PyMES,PyME,ARS,3181105418.96,2142158.6159014604
2026-08-11,Novus Low Volatility,Low Vol,ARS,113516.72,76.44223870970411
2026-08-11,Novus Ahorro Dolares,USD MEP,USD,2959778.42,2959778.42
2026-08-11,Novus Renta Capital,Pagarés/Cheques,ARS,17387157774.88,11708524.216614652
2026-08-11,Novus Renta Mixta,Mixto,ARS,16173993927.7,10891578.832708947
2026-08-11,Novus Renta Dolar,USD MEP,USD,3895560.01,3895560.01
2026-08-11,Novus Performance,House View ARS,ARS,41132166739.38,27698429.87481525
2026-08-11,Novus Income,Renta Fija,ARS,9740373241.16,6559174.158858423
2026-08-11,Novus Income Dolares,USD MEP,USD,1326237.91,1326237.91
2026-08-11,Novus Balanceado,Renta Fija Mix,ARS,2746495.95,1849.4922952771678
2026-08-11,Novus Estrategia,CER,ARS,6184102820.99,4164379.1685266467
2026-08-11,Novus Liquidez Plus,Renta Fija CP,ARS,14563972319.85,9807389.154967628
2026-08-11,Novus Dolar MM,Money Market USDMEP,USD,5199942.64,5199942.64
2026-08-11,Novus Gestión,Renta Fija CER,ARS,48778962446.33,32847787.456632387
2026-08-12,Novus Gestion II,Renta Fija CP,ARS,2000490845.95,1347131.9360063244
2026-08-12,Novus Valor,Dólar Linked,ARS,1718808434.18,1157446.8027427178
2026-08-12,Novus Gestión,Renta Fija CER,ARS,48803927799.51,32864599.142939545
2026-08-12,Novus Renta Variable,Equity,ARS,10910308862.91,7347009.625499809
2026-08-12,Novus Income,Renta Fija,ARS,9741342805.87,6559827.064412832
2026-08-12,Novus PyME FCI Abierto PyMES,PyME,ARS,3183631888.38,2143859.942177417
2026-08-12,Novus Capital,House View USD,USD,36812273.19,36812273.19
2026-08-12,Novus Retorno Total,Total Return,ARS,7273513938.24,4897989.37747058
2026-08-12,Novus Income Dolares,USD MEP,USD,1325625.85,1325625.85
2026-08-12,Novus Performance,House View ARS,ARS,40932945632.84,27564274.242216438
2026-08-12,Novus Renta Mixta,Mixto,ARS,16057081561.18,10812849.963255722
2026-08-12,Novus Low Volatility,Low Vol,ARS,113522.75,76.44629931592512
2026-08-12,Novus Multiestrategia,Multi,ARS,5696802354.05,3836230.6929789237
2026-08-12,Novus Liquidez Plus,Renta Fija CP,ARS,14786479765.34,9957225.824515807
2026-08-12,Novus Liquidez,Money Market,ARS,49501976602.18,33334665.695291683
2026-08-12,Novus Renta Balanceado,Renta Fija Mix,ARS,3532996050.4,2379122.013436599
2026-08-12,Novus Balanceado,Renta Fija Mix,ARS,2747442.34,1850.1295949656408
2026-08-12,Novus Dolar MM,Money Market USDMEP,USD,5721488.54,5721488.54
2026-08-12,Novus Renta Capital,Pagarés/Cheques,ARS,17392318878.86,11711999.707647558
2026-08-12,Novus Renta Dolar,USD MEP,USD,3900857.2,3900857.2
2026-08-12,Novus Ahorro Dolares,USD MEP,USD,3088829.12,3088829.12
2026-08-12,Novus Renta Fija,Renta Fija,ARS,2784242554.0,1874910.8848333906
2026-08-12,Novus Estrategia,CER,ARS,6152342941.67,4142992.0435606437
2026-08-13,Novus Low Volatility,Low Vol,ARS,113528.72,76.45031951810412
2026-08-13,Novus Renta Balanceado,Renta Fija Mix,ARS,3536958303.88,2381790.1977036083
2026-08-13,Novus Income Dolares,USD MEP,USD,1324209.61,1324209.61
2026-08-13,Novus Balanceado,Renta Fija Mix,ARS,2748367.04,1850.7522885929309
2026-08-13,Novus Renta Fija,Renta Fija,ARS,2784210863.52,1874889.5444419754
2026-08-13,Novus Estrategia,CER,ARS,6163971872.49,4150822.9737150827
2026-08-13,Novus Renta Dolar,USD MEP,USD,3901439.33,3901439.33
2026-08-13,Novus Gestión,Renta Fija CER,ARS,48819985835.06,32875412.63531954
2026-08-13,Novus Dolar MM,Money Market USDMEP,USD,5298632.72,5298632.72
2026-08-13,Novus Multiestrategia,Multi,ARS,5702479933.63,3840053.9790424015
2026-08-13,Novus Valor,Dólar Linked,ARS,1718708328.27,1157379.3913528495
2026-08-13,Novus PyME FCI Abierto PyMES,PyME,ARS,3183363029.77,2143678.8926012423
2026-08-13,Novus Ahorro Dolares,USD MEP,USD,3087200.11,3087200.11
2026-08-13,Novus Capital,House View USD,USD,36819496.8,36819496.8
2026-08-13,Novus Retorno Total,Total Return,ARS,7293205025.93,4911249.369704788
2026-08-13,Novus Performance,House View ARS,ARS,40679636212.83,27393695.501465116
2026-08-13,Novus Renta Variable,Equity,ARS,10940466735.15,7367317.957776736
2026-08-13,Novus Gestion II,Renta Fija CP,ARS,2002646815.3,1348583.7672757928
2026-08-13,Novus Liquidez Plus,Renta Fija CP,ARS,14664629716.85,9875171.916567607
2026-08-13,Novus Liquidez,Money Market,ARS,48595022992.27,32723922.49951076
2026-08-13,Novus Renta Mixta,Mixto,ARS,16174991746.4,10892250.764519999
2026-08-13,Novus Income,Renta Fija,ARS,9746148781.93,6563063.412055819
2026-08-13,Novus Renta Capital,Pagarés/Cheques,ARS,17406611588.22,11721624.428135479
2026-08-14,Novus Renta Mixta,Mixto,ARS,15870345810.43,10687101.977985647
2026-08-14,Novus Valor,Dólar Linked,ARS,1715733213.8,1155375.9471861713
2026-08-14,Novus Income Dolares,USD MEP,USD,1320072.71,1320072.71
2026-08-14,Novus Balanceado,Renta Fija Mix,ARS,2749313.38,1851.3895546113688
2026-08-14,Novus Performance,House View ARS,ARS,40705046478.01,27410806.791824512
2026-08-14,Novus Income,Renta Fija,ARS,9736898524.95,6556834.282530308
2026-08-14,Novus Liquidez Plus,Renta Fija CP,ARS,14806341779.31,9970600.918626614
2026-08-14,Novus Renta Dolar,USD MEP,USD,3895337.73,3895337.73
2026-08-14,Novus Estrategia,CER,ARS,6129873368.53,4127861.017279466
2026-08-14,Novus Retorno Total,Total Return,ARS,7283071836.79,4904425.673044679
2026-08-14,Novus Gestión,Renta Fija CER,ARS,48846111582.04,32893005.731623895
2026-08-14,Novus Renta Capital,Pagarés/Cheques,ARS,17381902029.13,11704984.99374758
2026-08-14,Novus Renta Fija,Renta Fija,ARS,2785114519.5,1875498.0670114665
2026-08-14,Novus Multiestrategia,Multi,ARS,5707846653.97,3843667.9322760617
2026-08-14,Novus Dolar MM,Money Market USDMEP,USD,5357756.63,5357756.63
2026-08-14,Novus Ahorro Dolares,USD MEP,USD,3133126.41,3133126.41
2026-08-14,Novus Gestion II,Renta Fija CP,ARS,1996680794.77,1344566.2448746765
